household_id,household_size,children_count,income_annual_usd,rent_to_income_ratio,credit_score,prior_evictions_count,late_payment_count_last_year,monthly_rent,unit_bedrooms,unit_bathrooms,unit_sqft,building_age_years,utility_cost_monthly,school_quality_index,walkability_score,distance_to_cbd_km,lease_type,landlord_type,voucher_assistance,internet_access_type,heating_type,region,evicted_next_12m,moved_within_12m
353,3.889628887723205,2.7166688962299608,73925.6490335043,0.4406680798983337,725.3536808524162,0.20524735917498071,0.606921838903913,1366.8870094918036,2.7767566341142245,2.4142079078590912,1000.130368498988,71.74087980288496,254.27706388135155,80.28448614818785,61.5134525637463,24.9912620817433,12-month,nonprofit,no,cable,heat_pump,east,no,yes
354,3.084184304583425,1.5375579504096435,58394.75430746043,0.33977601536798485,681.0022712413839,0.5179764515627848,0.4164885980554821,1319.4762319694228,2.03886485170181,2.1052205487900078,926.0975428030328,48.71223311691321,218.18094119654015,39.8780615646796,50.4498382403962,21.624171399751656,12-month,nonprofit,no,dsl,other,south,no,no
355,3.9657936034331707,1.4949890224813154,69051.05362136666,0.3512358892546332,662.2812845799111,0.2515237879430462,0.7475842650622072,1209.847873569246,2.488583936099417,1.7060936348768256,960.9449288564865,73.65912309111366,228.13582999135627,74.50380177601845,81.75024739319912,20.460447557235756,other,public_housing,no,none,heat_pump,south,no,no
356,4.623332777024181,2.879475814104017,73681.10158076911,0.35736399239842864,699.9404194785684,0.3444661084115783,1.5847070455812773,1482.875785747403,2.6200405366743773,1.8054369394146654,1136.577962646806,88.58132149248863,223.23208854115546,69.90195527030929,68.82359270769828,23.609074244293563,12-month,private,no,cable,electric,south,no,no
357,4.190623069163356,2.5808845336213073,90851.91078168042,0.46828498475685376,681.7178497877397,0.4301976727384113,1.9457850230978595,1678.041987666743,3.2807696099170705,2.1286161478020857,1081.3426119871124,70.79607102613842,261.23603505564864,73.87582193532796,106.80847837529271,26.039219377120506,month-to-month,corporate,no,none,electric,north,no,no
358,3.468853377227502,0.9966817852917204,67181.90252175432,0.39010974035592044,670.9981133508094,0.4651658867053765,0.6538743566694079,1260.8513516649607,1.5095664078539035,1.8734309821248234,905.0713242283064,39.45595835256194,166.78527516367868,63.3124971219936,42.233662749930104,18.569290167838457,12-month,nonprofit,no,none,oil,south,no,no
359,3.3710739852078455,1.2540549059703505,55346.2405200335,0.2544920243141755,647.6540035135861,-0.04362195628389122,0.7311808081742199,1313.45068302241,1.1798680618175281,1.3023717126481036,930.0523469522026,45.23869133307092,174.691855617898,54.2718270683072,44.24681254299303,16.903670168269908,other,private,no,mobile,heat_pump,north,no,no
360,2.7132473527711034,2.2005181291752978,62950.51072962922,0.3780762293425834,657.6296934095412,0.07326670770206672,0.41113714892030184,1254.0415262865035,1.9665753491053106,1.477564809215416,847.647714905513,36.706487627220724,210.224271159648,39.08076072495119,60.998186542944765,18.06464569262116,month-to-month,corporate,no,none,heat_pump,south,no,no
361,1.024550903746865,-0.3464063475057715,50077.551306835216,0.30665751478855907,639.1120196948926,-0.2725728408031374,0.42403969350639453,908.0571020389891,0.7323584387476483,0.9611859846625266,740.4352990660273,2.692717384635344,153.61939357400672,26.210100221808485,1.3501876474661714,6.013726121086432,other,public_housing,yes,fiber,electric,south,yes,yes
362,2.3533052221408317,0.8413926231634834,43288.445949472036,0.29188277696600906,617.0656296637364,-0.3172803305012435,-0.4446355608825865,904.2025824896496,1.077126740750968,1.2018166717719605,508.7773857902681,7.044028697413864,138.1330223644436,-1.9029961545305696,6.475608128709496,2.357672303171533,other,private,no,cable,oil,south,yes,yes
363,2.209581513153287,-0.17785878099513064,41518.402527417005,0.27097590123099713,616.0636798054612,-0.2345028009766461,-0.4115168913985974,1278.2222998621862,1.2062440363180857,1.1145808096723362,654.7341504048646,34.78771528912605,136.7707706345921,14.64945678037649,36.546852008837874,11.874301263302542,other,public_housing,no,dsl,heat_pump,south,no,no
364,2.6894403233374407,1.5430049402492696,63701.1239265437,0.40668467126696095,644.5660014661995,0.12354471937843485,0.46705870195848653,1583.2992569488488,2.0853981547324834,1.7128965943700696,1087.9831588621425,40.08003162007854,224.3388414884299,53.126691256021445,71.15404778063935,11.658559847692676,other,corporate,no,cable,heat_pump,south,no,no
365,2.1582713596552883,0.36414198947479415,64752.738059559175,0.290378207718804,614.6566227177699,-0.1772643268095691,0.34415452203427693,1051.418174407324,1.4996798114045249,1.7470874587450664,603.7791766668076,38.98479152831442,153.1056221333428,50.02220357458976,30.400734864058553,7.416927953595138,12-month,corporate,no,mobile,heat_pump,north,no,no
366,3.633388088651706,1.2745948523665473,85562.0804993777,0.32001892690457373,675.2680706388195,0.09358841937069484,0.5539790554362019,1298.335765214779,2.6970849825085113,2.1459803501317753,1210.8686733717775,45.93681957958163,201.91626443327212,53.100332363669054,53.75181835784566,18.806096232350125,other,public_housing,no,mobile,oil,north,no,no
367,2.9196300654764378,0.8984975219619716,51871.50983022758,0.29947381196638007,637.059916962897,-0.18590645232357694,0.25446742495869845,1072.4214497333223,0.8946107680964666,1.4965706783949568,704.5491199021458,24.677127826922852,130.7352715320685,13.670564967312124,9.464471715815044,9.752554120554466,month-to-month,corporate,no,fiber,gas,east,no,yes
368,3.3855580898778754,2.19715218130254,73388.62452309085,0.45506270341054933,706.1215019783145,0.7195215973426027,0.8482319687399267,1480.3907161231646,2.1337519182013263,2.5107917353096063,1301.0913681046973,53.92043271352375,232.10212481759922,61.07333322084635,66.56011380050613,20.506472900238094,month-to-month,corporate,no,mobile,gas,south,no,yes
369,3.202623793863929,1.4765017304944175,71687.68831776103,0.37379747897049526,689.489417133675,0.21756367124368525,1.550436084373123,1247.6378915336413,1.9997683186405215,2.4073365733302503,1237.2203982347369,46.53221246825876,244.28949603402867,71.07303150425543,84.61750760319063,18.57309316883806,6-month,private,no,dsl,electric,south,no,no
370,3.218222126896273,2.1388617983921803,74409.21370745728,0.2873808703605054,683.7849202223172,0.07739425467699293,0.3228827947764171,1291.774948245541,2.6068366363976367,2.068020339947653,915.4689697988937,68.3475897314321,223.06597625952375,66.8992292384485,63.32854782640805,20.663351576345583,other,private,no,cable,other,east,no,no
371,3.0581672245991527,2.256016997218803,69143.69388980558,0.38173502467574566,704.9014826573226,0.5187592203084568,0.4266284841367578,1223.3327957328675,2.1379760086153294,1.756977838321267,817.0678515370215,51.80196548994675,242.0599705227379,67.66708975602987,68.85870600149217,20.590732363302866,12-month,nonprofit,no,fiber,oil,west,no,no
372,1.988541991208769,0.9340194794465903,63502.14490266287,0.23359171018161706,637.4711935986721,-0.08942982591250768,0.03673359097568679,889.2012763794925,2.2768234874144495,1.8198461955415814,877.0336799306947,51.4151420649562,169.99264731076866,47.782219779059794,20.981741295610153,9.081743624853743,month-to-month,corporate,no,dsl,other,north,no,yes
373,0.7302479272181244,0.7513948821937306,36843.59576505537,0.19217568041518593,607.2687028362825,-0.2848001668022216,-0.5065492282415717,924.8718040901008,1.1284152066637234,1.0354871989578622,508.7720652831906,15.613049817294858,142.09993726477143,-1.1231320901680562,21.029141134244743,12.625091787335935,12-month,nonprofit,no,cable,gas,west,no,no
374,4.379090748429771,2.755193883988628,96395.81169553837,0.45936853443731085,737.631408671617,0.8229336374918176,1.0555648810000018,1342.200207387322,2.936250914087877,2.098603528773734,1193.7638587185247,101.2395727081727,253.01109339319817,92.50710158681245,69.4752082574435,27.58865527892459,6-month,private,no,none,gas,west,no,yes
375,3.230661516624468,1.0258001276969413,63238.524055375085,0.3200766880227713,640.5775942326254,0.054163571314504264,0.6779507915338836,1264.3364539328052,2.050479850484968,1.9813459375597071,915.0302929851181,36.56487351737117,146.19206695237753,46.416824674856414,47.153213126604484,18.053259718894886,month-to-month,corporate,no,none,electric,east,no,no
376,2.4106538040477634,0.5566185186525162,52290.71284054783,0.3324447058592734,658.6166063995177,-0.08922233914741344,0.18024062486336,955.1426329323207,1.715527786441043,1.5437175368786562,856.875958666349,19.3501068698105,180.34932456225033,35.12762447709034,29.572776720300844,15.285714917419009,12-month,nonprofit,no,mobile,heat_pump,west,no,yes
377,2.991965549574659,1.3091423266394004,64802.07809113773,0.35369339163032093,641.9928874350869,-0.0535724596245646,0.46139084072950853,1046.1728293405229,1.7606337724349699,1.9005727003079622,782.0380672383322,52.87540829640849,184.74109940411284,15.427457399956985,28.544003489717415,18.987325798596054,other,public_housing,no,cable,other,north,no,yes
378,4.634179828809129,3.5656675717108217,101521.6289894656,0.47083551757645437,744.2814046187858,0.9078663112350326,1.59871934398409,1633.8292233724392,3.10230801773831,2.2662459203822647,1170.8261432791578,76.08971639823537,304.2596225430989,95.3903739754783,71.16408489338559,29.901677870669637,12-month,nonprofit,no,mobile,gas,north,no,yes
379,1.340744238274651,0.6780758971416018,56199.65747436627,0.3037045809604911,640.6748685920351,-0.14961949602697516,0.366164984194753,972.5870909443541,1.1587924296921583,1.4181071231548659,668.1043231000315,36.29900568571688,166.6687173334016,51.59818869282264,22.99222665225565,14.45674744378722,12-month,corporate,no,none,gas,north,no,yes
380,3.7436492478370518,1.948440270772505,64192.961402932095,0.4533086126579332,691.7888239854839,0.09617895431559942,0.9155777970965698,1237.8905661586236,2.555329603882514,1.9850690813470777,914.2944504380341,41.18201402631542,218.07833031317728,56.39997534874776,75.03033839873339,19.90415793856649,month-to-month,corporate,no,fiber,gas,north,no,no
381,3.317273155723934,1.1963371939409744,61676.88728180021,0.2764195115997463,632.335649617513,-0.06119978300888611,-0.08665721468586673,1014.8058935613142,2.1146024031182353,1.258423128431101,903.6857507115863,40.96709073655811,204.15211639566616,27.739857466841965,42.95635380963317,16.503494168246785,month-to-month,public_housing,yes,cable,other,north,no,no
382,1.7606056129620702,0.4622655287717945,44897.48644286195,0.2767910388407167,637.7738731620411,0.2768182141473603,0.30346007293448196,891.2939195419854,0.9479555079582733,1.4294424726535666,581.4666432423046,29.935094317738365,131.53168875563242,50.579919486449995,30.275696904647642,14.756471212870858,6-month,private,no,mobile,heat_pump,west,no,no
383,2.020225643050841,1.9119858516932615,61275.6963722393,0.43036393064493705,669.7323293540599,0.0015823460019747798,0.26609604747498555,1289.6565261430665,2.359216587041141,2.0413313833482922,804.905491842024,54.102082462741414,233.65096937359573,52.75614925415311,43.473273790642324,15.456245862625346,other,public_housing,no,dsl,heat_pump,west,yes,no
384,2.237414959928123,0.9870930529929758,44646.71384774695,0.2812987176537167,639.2226838511896,0.15108393089420102,-0.18268198619154152,799.4102991194642,1.2673455993421845,1.1031769453296971,856.9781115808564,24.040699267451316,154.14731555507467,19.081922244197447,16.01391134261784,4.4853971813196,12-month,nonprofit,no,mobile,heat_pump,west,no,yes
385,2.260786414098614,1.6687247337688642,69473.72396081623,0.34595372789952444,717.0184385257196,0.08044295102606508,0.24008931863679267,1265.5193965254568,2.3176277202384075,2.052367178607451,875.8633171734217,50.52044678649771,206.41214226585964,48.08578223818452,46.59059851405699,17.315737417670338,12-month,nonprofit,no,fiber,oil,east,no,yes
386,4.474308447566409,3.040034114911438,78355.08559461674,0.5914716100199667,742.3786435470564,0.4020551134486565,0.9851701525660662,1512.2338100977377,2.4879139171838904,2.5349910216369,1228.7410023389518,70.61211529553242,302.8095589760691,76.49401778776509,98.16379504329564,25.00112392044143,12-month,nonprofit,yes,none,oil,east,yes,no
387,1.7864820023282233,1.1272012068533084,51538.47803528126,0.3300703524697208,665.1862528580012,0.031159632574285362,0.14043283338820178,1302.4189401498961,1.867618970782869,1.5141747100239857,790.6576136745527,62.60819097686356,207.31562393288212,45.072965764314446,28.106068771971408,12.354786806915259,12-month,nonprofit,no,none,gas,south,no,yes
388,2.563751372231538,1.1081430868100068,72381.2757320594,0.4294391503419089,674.4833646013336,0.026094158415199742,0.24286132623028256,1223.3136269926301,1.7998301254345157,1.9933280612475166,747.5679276871508,39.63162492489457,229.766007025211,54.01174900599663,61.18555138845398,13.406788455159562,month-to-month,corporate,no,dsl,gas,west,yes,no
389,1.4963552330298802,0.6714660431501843,53664.56661018944,0.19421308626113273,648.3221095125998,-0.10067305898567448,-0.08957311094731557,1096.726277543284,1.0207603966492478,1.5367517418099041,767.2414183099788,43.44288144205372,197.9084364720307,36.50183737209394,21.228527082473974,10.344831465747781,month-to-month,corporate,no,fiber,heat_pump,west,no,yes
390,4.613061396924195,2.171816336072932,83439.36207663328,0.35953563848358855,717.6164912197038,0.2436856488431589,0.7811307828996992,1470.6715992908112,2.9559033848082072,2.1285200702801714,1005.9515318926307,89.944933528077,238.5794077005741,62.785477442714495,72.42790255804726,19.897230381629925,other,public_housing,yes,fiber,other,west,no,no
391,4.568364671281822,2.085802395799933,71277.05215912349,0.5452858453297745,695.0616933397279,0.22237866559656427,0.8020748095846508,1156.366308740378,2.4891855223601165,2.216150398997374,1174.6671369976018,71.8943179459786,233.99257765657126,86.76285865292185,60.27585279190953,22.165655868307,other,public_housing,no,cable,other,north,yes,yes
392,1.5674870339835758,-0.17871100078573,47737.032793324135,0.2714664817533705,607.7075740787423,-0.1987749477428773,-0.49851444389077726,923.2843310942728,1.3657824265130076,1.1544673712541949,619.699173832006,23.871597845234163,134.504610940416,38.39387870020521,38.47035023313048,3.331478023072984,6-month,corporate,no,cable,gas,south,no,no
393,3.0938668715468736,0.6245010269828227,58109.02749633693,0.342527331524485,669.1629605632626,0.3497462599598045,0.17438640570322267,1142.2386388541247,1.3362224956967232,1.9006290596287374,867.9732891128713,30.367884441145193,200.99271234725907,52.4930824472921,47.96276021563554,11.171469729418419,12-month,nonprofit,no,cable,oil,east,no,no
394,2.7074670434839905,1.968019471483067,55993.12336665121,0.41546283762058495,670.2843342600331,0.08131410882900694,0.32697905934402416,1261.0077814126812,1.5954791544803983,1.4533586286520128,1009.0837617279407,58.981639620266726,205.1746588605437,28.06889083081797,59.94101951838826,19.86584235402741,other,corporate,no,mobile,electric,west,yes,no
395,2.2320634609529484,1.435257663943046,62590.1240173974,0.29452573573508445,661.7685971066267,0.12292291227259809,0.8444499764523716,1292.1113453122148,1.7260750241171479,1.519615662796344,1011.529266597848,65.1173486357541,192.11241968881492,48.163902052587915,39.612569061384676,15.871175155018777,other,public_housing,no,none,electric,west,no,yes
